1, 20.87267494
2, 19.28911781
3, 19.07890701
4, 18.39425564
5, 17.75412617
6, 16.95385853
7, 16.20718861
8, 15.60446656
9, 15.16172187
10, 14.60781813
11, 14.21061377
12, 13.86288850
13, 13.64689137
14, 13.38515527
15, 13.11292782
16, 12.83169526
17, 12.50160029
18, 12.24448122
19, 12.02316467
20, 11.80259993
21, 11.57400501
22, 11.35602078
23, 11.10871587
24, 10.92340368
25, 10.72812578
26, 10.52774673
27, 10.31942023
28, 10.14885097
29, 10.00226437
30, 9.87530244
31, 9.71738397
32, 9.56624787
33, 9.41725378
34, 9.26974937
35, 9.14002716
36, 9.00893015
37, 8.87732265
38, 8.75297578
39, 8.65204448
40, 8.55820680
41, 8.46667653
42, 8.36133669
43, 8.27250782
44, 8.16561792
45, 8.06813911
46, 7.98388442
47, 7.90142680
48, 7.81358699
49, 7.72615534
50, 7.64409980
51, 7.56043638
52, 7.48514303
53, 7.40315732
54, 7.33324333
55, 7.25346662
56, 7.18417575
57, 7.11318758
58, 7.04521085
59, 6.98348723
60, 6.92077331
61, 6.85330009
62, 6.79058331
63, 6.72540640
64, 6.67962350
65, 6.62250387
66, 6.56670753
67, 6.51255785
68, 6.46618255
69, 6.41536590
70, 6.36170771
71, 6.31642473
72, 6.27302760
73, 6.22516309
74, 6.17838768
75, 6.13826574
76, 6.09477922
77, 6.05577321
78, 6.01538396
79, 5.98279415
80, 5.94348188
81, 5.89925972
82, 5.86089631
83, 5.82246002
84, 5.78596918
85, 5.75293647
86, 5.72018190
87, 5.68505540
88, 5.64802544
89, 5.61268921
90, 5.58363188
91, 5.54782093
92, 5.51896763
93, 5.48338445
94, 5.45404282
95, 5.42682092
96, 5.39307441
97, 5.35927744
98, 5.33071381
99, 5.29969763
100, 5.27224193
101, 5.24305452
102, 5.21659003
103, 5.19041385
104, 5.16424015
105, 5.13648453
106, 5.10923496
107, 5.08291266
108, 5.05751175
109, 5.03211757
110, 5.00873458
111, 4.98579747
112, 4.96314252
113, 4.94298944
114, 4.92134459
115, 4.89616630
116, 4.87220770
117, 4.85079614
118, 4.82875498
119, 4.80959185
120, 4.78924275
