1, 5.99245358
2, 5.70278549
3, 5.52500280
4, 5.38749874
5, 5.17182770
6, 5.01302973
7, 4.87202678
8, 4.72060376
9, 4.62226481
10, 4.53788323
11, 4.44020382
12, 4.39335547
13, 4.29774073
14, 4.23815513
15, 4.17703433
16, 4.12346004
17, 4.07918624
18, 4.02646687
19, 3.98564403
20, 3.93041908
21, 3.89675612
22, 3.86046613
23, 3.82106403
24, 3.79074390
25, 3.74861306
26, 3.71129075
27, 3.66934509
28, 3.64078130
29, 3.61133271
30, 3.58680432
31, 3.56236417
32, 3.53476797
33, 3.50513650
34, 3.47574331
35, 3.44958059
36, 3.42574165
37, 3.40355059
38, 3.38161303
39, 3.35964146
40, 3.33946090
41, 3.31480509
42, 3.29567488
43, 3.27304746
44, 3.25299853
45, 3.23642616
46, 3.21878504
47, 3.19700763
48, 3.17809164
49, 3.16068961
50, 3.15007763
51, 3.13383586
52, 3.12261021
53, 3.11126168
54, 3.09794338
55, 3.08772526
56, 3.07106085
57, 3.06153731
58, 3.05032541
59, 3.04351044
60, 3.03384130
61, 3.01764582
62, 3.00655176
63, 2.99819422
64, 2.99108082
65, 2.98416653
66, 2.97374428
67, 2.96761787
68, 2.95586174
69, 2.94812067
70, 2.93927017
71, 2.92985005
72, 2.92299199
73, 2.91396647
74, 2.90679895
75, 2.89550797
76, 2.88663508
77, 2.88011096
78, 2.87296103
79, 2.86046214
80, 2.85142418
81, 2.84368324
82, 2.83551164
83, 2.82944119
84, 2.81924684
85, 2.81144866
86, 2.80507644
87, 2.79714031
88, 2.79055925
89, 2.78496554
90, 2.77474028
91, 2.76868779
92, 2.76374573
93, 2.75621972
94, 2.74809749
95, 2.74406414
96, 2.74252545
97, 2.73866724
98, 2.73126341
99, 2.72677361
100, 2.71960886
101, 2.71666586
102, 2.71117983
103, 2.70521471
104, 2.70095344
105, 2.69417048
106, 2.68913938
107, 2.68569879
108, 2.68251030
109, 2.68018013
110, 2.67689607
111, 2.67309366
112, 2.66766094
113, 2.66420731
114, 2.65875768
115, 2.65468121
116, 2.64922175
117, 2.64470256
118, 2.64050270
119, 2.63668540
120, 2.63211763
121, 2.62844671
122, 2.62416735
123, 2.62241150
124, 2.61800321
125, 2.61381899
126, 2.61043125
127, 2.60838562
128, 2.60344831
129, 2.59886676
130, 2.59710213
131, 2.59360724
132, 2.58915090
133, 2.58469266
134, 2.58063671
135, 2.57833968
136, 2.57465373
137, 2.57236142
138, 2.56740038
139, 2.56508417
140, 2.56148691
141, 2.55890680
142, 2.55680154
143, 2.55436881
144, 2.55145228
145, 2.54815068
146, 2.54580083
147, 2.54381215
148, 2.54113579
149, 2.53873916
150, 2.53659883
151, 2.53409522
152, 2.53296469
153, 2.53030760
154, 2.52882891
155, 2.52639526
156, 2.52303954
157, 2.52082214
158, 2.51770729
159, 2.51522505
160, 2.51381809
161, 2.51282556
162, 2.51225903
163, 2.50988008
164, 2.50840114
165, 2.50630903
166, 2.50383588
167, 2.50186924
168, 2.49946101
169, 2.49674373
170, 2.49416855
171, 2.49253029
172, 2.49009090
173, 2.48813452
174, 2.48669492
175, 2.48439639
176, 2.48177785
177, 2.47969173
178, 2.47803389
179, 2.47749832
180, 2.47538798
181, 2.47419077
182, 2.47301690
183, 2.47322244
184, 2.47111545
185, 2.47038551
186, 2.46813028
187, 2.46711868
188, 2.46445541
189, 2.46263268
190, 2.46141990
191, 2.46171252
192, 2.45854349
193, 2.45550852
194, 2.45316359
195, 2.45269110
196, 2.45161167
197, 2.44915433
198, 2.44919077
199, 2.44782657
200, 2.44672578
201, 2.44536658
202, 2.44419198
203, 2.44174611
204, 2.44019795
205, 2.43772592
206, 2.43613581
207, 2.43445336
208, 2.43323140
209, 2.43238517
210, 2.43045626
211, 2.42825203
212, 2.42458106
213, 2.42349513
214, 2.42191346
215, 2.42071360
216, 2.41859466
217, 2.41643895
218, 2.41441467
219, 2.41243003
220, 2.41009589
221, 2.40828397
222, 2.40772593
223, 2.40665292
224, 2.40560739
225, 2.40329405
226, 2.40160762
227, 2.39995483
228, 2.39868006
229, 2.39675903
230, 2.39556923
231, 2.39337992
232, 2.39075565
233, 2.38915723
234, 2.38797126
235, 2.38707260
236, 2.38557987
237, 2.38359137
238, 2.38125293
239, 2.37972827
240, 2.37810879
241, 2.37697834
242, 2.37573897
243, 2.37488705
244, 2.37328689
245, 2.37138025
246, 2.37095552
247, 2.36943345
248, 2.36789794
249, 2.36570769
250, 2.36417971
251, 2.36264559
252, 2.36079967
253, 2.35793351
254, 2.35630396
255, 2.35464871
256, 2.35192377
257, 2.35045918
258, 2.34861433
259, 2.34644130
260, 2.34431306
261, 2.34257647
262, 2.34188288
263, 2.34096401
264, 2.33901281
265, 2.33798654
266, 2.33653701
267, 2.33607117
268, 2.33533117
269, 2.33417662
270, 2.33284578
271, 2.33183264
272, 2.33012447
273, 2.32971797
274, 2.32874493
275, 2.32782894
276, 2.32751050
277, 2.32650293
278, 2.32593420
279, 2.32522304
280, 2.32431495
281, 2.32312983
282, 2.32228715
283, 2.32158546
284, 2.32043597
285, 2.31962680
286, 2.31909003
287, 2.31865988
288, 2.31872886
289, 2.31747532
290, 2.31595663
291, 2.31506292
292, 2.31439686
293, 2.31375074
294, 2.31266636
295, 2.31178512
296, 2.31114990
297, 2.31021243
298, 2.30873575
299, 2.30930755
300, 2.30820660
301, 2.30734494
302, 2.30625999
303, 2.30573769
304, 2.30567166
305, 2.30482979
306, 2.30419249
307, 2.30387799
308, 2.30305157
309, 2.30274380
310, 2.30210842
311, 2.30156191
312, 2.30210527
313, 2.30120853
314, 2.30042173
315, 2.29974754
316, 2.29907213
317, 2.29937571
318, 2.29804376
319, 2.29818583
320, 2.29794898
321, 2.29730336
322, 2.29659321
323, 2.29591849
324, 2.29609498
325, 2.29496809
326, 2.29369252
327, 2.29306341
328, 2.29233820
329, 2.29221293
330, 2.29092159
331, 2.29122297
332, 2.29001007
333, 2.29004918
334, 2.28853680
335, 2.28853556
336, 2.28751103
337, 2.28666298
338, 2.28584536
339, 2.28504558
340, 2.28357921
341, 2.28255192
342, 2.28151723
343, 2.28030526
344, 2.28102183
345, 2.28016764
346, 2.27916885
347, 2.27869120
348, 2.27796430
349, 2.27749193
350, 2.27738466
351, 2.27701181
352, 2.27699646
353, 2.27631064
354, 2.27565839
355, 2.27588776
356, 2.27530669
357, 2.27493743
358, 2.27459340
359, 2.27361123
360, 2.27336654
361, 2.27247993
362, 2.27238877
363, 2.27115178
364, 2.27054790
365, 2.27036673
366, 2.26952327
367, 2.26987634
368, 2.26905949
369, 2.26830950
370, 2.26775200
371, 2.26684101
372, 2.26625120
373, 2.26508084
374, 2.26504269
375, 2.26359627
376, 2.26250281
377, 2.26161926
378, 2.26112085
379, 2.26076752
380, 2.25905691
381, 2.25832327
382, 2.25745081
383, 2.25731831
384, 2.25632781
385, 2.25617375
386, 2.25551325
387, 2.25510234
388, 2.25477369
389, 2.25402956
390, 2.25392562
391, 2.25432916
392, 2.09113240
393, 1.92368102
394, 1.93076857
395, 1.93888083
396, 1.93778532
397, 1.93821192
398, 1.93213388
399, 1.92599778
400, 1.92387001
401, 1.92698140
402, 1.94010500
403, 1.94915529
404, 1.95305805
405, 1.95879731
406, 1.95019677
407, 1.94536027
408, 1.95020197
409, 1.93802884
410, 1.93394285
411, 1.92814077
