1, 2.10673475
2, 1.77501631
3, 1.62353249
4, 1.55275500
5, 1.52095711
6, 1.46310218
7, 1.38650490
8, 1.32558503
9, 1.31086498
10, 1.27734206
11, 1.24656006
12, 1.22117191
13, 1.19402470
14, 1.15806302
15, 1.12784823
16, 1.09622197
17, 1.07534925
18, 1.04952378
19, 1.02978527
20, 1.01857824
21, 1.00711807
22, 0.99350971
23, 0.98136369
24, 0.96702095
25, 0.95584527
26, 0.94411052
27, 0.93337174
28, 0.92089559
29, 0.90569974
30, 0.89878598
31, 0.88946808
32, 0.87952678
33, 0.87283948
34, 0.86711886
35, 0.85911065
36, 0.85046819
37, 0.84253386
38, 0.83839408
39, 0.83090562
40, 0.82655358
41, 0.81952258
42, 0.81183571
43, 0.80269114
44, 0.79817203
45, 0.79336714
46, 0.78847665
47, 0.78311557
48, 0.77947029
49, 0.77423133
50, 0.76893209
51, 0.76611608
52, 0.76171568
53, 0.75876731
54, 0.75925374
55, 0.75586214
56, 0.75334484
57, 0.75037962
58, 0.74967424
59, 0.74588961
60, 0.74530982
61, 0.74202489
62, 0.74043991
63, 0.73795923
64, 0.73552284
65, 0.73329569
66, 0.73311827
67, 0.73089240
68, 0.72816469
69, 0.72818761
70, 0.72690293
71, 0.72416995
72, 0.72080170
73, 0.71982041
74, 0.71638523
75, 0.71461557
76, 0.71301410
77, 0.71082281
78, 0.70875155
79, 0.70613371
80, 0.70587629
81, 0.70470471
82, 0.70240951
83, 0.70031203
84, 0.69738737
85, 0.69526856
86, 0.69219114
87, 0.69086306
88, 0.68863224
89, 0.68682852
90, 0.68587386
91, 0.68337101
92, 0.68338323
93, 0.68089027
94, 0.67817400
95, 0.67664350
96, 0.67494326
97, 0.67439211
98, 0.67171676
99, 0.66985405
100, 0.66885625
101, 0.66776620
102, 0.66729442
103, 0.66576059
104, 0.66526088
105, 0.66341471
106, 0.66110089
107, 0.65965752
108, 0.65803209
109, 0.65760933
110, 0.65489810
111, 0.65484553
112, 0.65383265
113, 0.65397467
114, 0.65274752
115, 0.65170762
116, 0.65073968
117, 0.64861728
118, 0.64731891
119, 0.64718506
120, 0.64671462
121, 0.64749598
122, 0.64707916
123, 0.64698960
124, 0.64561674
125, 0.64505098
126, 0.64461051
127, 0.64306037
128, 0.64425539
129, 0.64395975
130, 0.64329359
131, 0.64168992
132, 0.64147058
133, 0.64016869
134, 0.63936049
135, 0.63982569
136, 0.63806597
137, 0.63700672
138, 0.63642012
139, 0.63635069
140, 0.63599591
141, 0.63561419
142, 0.63517921
143, 0.63428738
144, 0.63267111
145, 0.63151367
146, 0.63086183
147, 0.62993009
148, 0.62905525
149, 0.62900847
150, 0.62892202
151, 0.62849092
152, 0.62904212
153, 0.62854102
154, 0.62965401
155, 0.62950476
156, 0.62919294
157, 0.62862697
158, 0.62773488
159, 0.62819298
160, 0.62785899
161, 0.62809252
162, 0.62785376
163, 0.62796472
164, 0.62845605
165, 0.62751147
166, 0.62759405
167, 0.62930161
168, 0.62987273
169, 0.62939821
170, 0.62991221
171, 0.62983457
172, 0.62997251
173, 0.63096099
174, 0.63011719
175, 0.62926469
176, 0.62872433
177, 0.62827042
178, 0.62950777
179, 0.62992733
180, 0.63045527
181, 0.63116631
182, 0.63068063
183, 0.63042293
184, 0.62987012
185, 0.62934836
186, 0.62862537
187, 0.62883412
188, 0.62870100
189, 0.62890368
190, 0.62968386
191, 0.62942816
192, 0.62973007
193, 0.63122779
194, 0.63165116
195, 0.63169500
196, 0.63220156
197, 0.63215590
198, 0.63248760
199, 0.63256219
200, 0.63337676
201, 0.63384076
202, 0.63325964
203, 0.63361423
204, 0.63382386
205, 0.63514078
206, 0.63522193
207, 0.63606500
208, 0.63660618
209, 0.63644180
210, 0.63612693
211, 0.63628756
212, 0.63647665
213, 0.63690286
214, 0.63713927
215, 0.63762053
216, 0.63767268
217, 0.63738695
218, 0.63748981
219, 0.63754282
220, 0.63784805
221, 0.63833418
222, 0.63810091
223, 0.63830465
224, 0.63882077
225, 0.63947233
226, 0.63946329
227, 0.63937703
228, 0.64004651
229, 0.64042746
230, 0.64058827
231, 0.64102288
232, 0.64135372
233, 0.64251223
234, 0.64301930
235, 0.64298876
236, 0.64303139
237, 0.64391032
238, 0.64450874
239, 0.64532861
240, 0.64569408
241, 0.64542019
242, 0.64551394
243, 0.64566371
244, 0.64598392
245, 0.64622489
246, 0.64571313
247, 0.64520206
248, 0.64541186
249, 0.64553830
250, 0.64486156
251, 0.64504093
252, 0.64521210
253, 0.64514966
254, 0.64522063
255, 0.64566522
256, 0.64563702
257, 0.64551039
258, 0.64605321
259, 0.64620591
260, 0.64595013
261, 0.64597297
262, 0.64648997
263, 0.64687091
264, 0.64658350
265, 0.64709680
266, 0.64710839
267, 0.64738842
268, 0.64768956
269, 0.64820960
